Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2016-12-29,194.2284393310547,194.69593231238508,193.78690423800356,194.34097635408312,48696100
2016-12-30,193.5185546875,194.64401754724753,192.82596114226126,194.55743840029652,108998300
2017-01-03,194.9989471435547,195.5097296950616,193.82154223916174,194.82578887310643,91366500
2017-01-04,196.15902709960938,196.30620105653207,195.3192597141345,195.32791234332257,78744400
2017-01-05,196.00318908691406,196.1590288845638,195.2067112603738,195.89065206596143,78379000
2017-01-06,196.7044677734375,197.1719607922804,195.57033914175193,196.11575867217059,71559900
2017-01-09,196.05517578125,196.58327687346736,196.02053883841302,196.4447555223657,46939700
2017-01-10,196.05517578125,196.91224856967992,195.66558283001118,196.07248104254538,63771900
2017-01-11,196.6092529296875,196.6092529296875,195.30197911217496,195.96860157229153,74650000
2017-01-12,196.11578369140625,196.3062472593388,194.75658082220474,196.08981258760852,72113200
2017-01-13,196.56593322753906,196.86893378287968,196.2542668325375,196.28889056081704,62717900
2017-01-17,195.87335205078125,196.33219243744952,195.48377233513563,195.9252942515177,61240800
2017-01-18,196.3062286376953,196.3495182099597,195.57034553956885,196.12441771823396,54793300
2017-01-19,195.57901000976562,196.52266191195307,195.1461407104001,196.38414056572665,66608800
2017-01-20,196.29759216308594,196.7910563391697,195.63096968369322,196.26295521837463,129168600
2017-01-23,195.78675842285156,196.35814900891876,195.0249175182166,196.29755418258387,75061600
2017-01-24,197.0421142578125,197.45766509459938,195.8906803134804,196.00321735066092,95555300
2017-01-25,198.74758911132812,198.74758911132812,197.82989522641046,197.994387651161,84437700
2017-01-26,198.539794921875,198.86877975116255,198.26275228455495,198.60038974246373,59970700
2017-01-27,198.22813415527344,198.7648877675818,198.04632326813524,198.61771381614628,59711100
2017-01-30,196.9988250732422,197.56154989062253,196.01188357760145,197.53557878890484,79737300
2017-01-31,196.98147583007812,197.04208386469998,195.93393966411406,196.50531702276677,75880800
2017-02-01,197.05941772460938,197.89918523117447,196.47072181203163,196.98150442031928,79117700
2017-02-02,197.18930053710938,197.4749958833842,196.36685144274935,197.05943181055332,69657600
2017-02-03,198.5484619140625,198.7302728092215,197.78662102655863,198.09828741103053,80563200
2017-02-06,198.19351196289062,198.5398152950767,197.8558744703351,198.14156976559306,57790100
2017-02-07,198.20216369628906,198.8254964397394,198.01170017967254,198.5830907295221,57931200
2017-02-08,198.4619140625,198.5917695636371,197.65677032508353,198.20218985010365,51566200
2017-02-09,199.63926696777344,199.9422674614303,198.46186229413942,198.46186229413942,65955200
2017-02-10,200.4271240234375,200.65222449762322,199.6566172536117,199.985602125039,66015900
2017-02-13,201.5179443359375,201.77766851506317,200.8946115900841,200.92058268698463,55182100
2017-02-14,202.32308959960938,202.33175543929215,200.98985809048764,201.33614821464042,71109000
2017-02-15,203.37930297851562,203.5697665204438,202.05472402518362,202.10666622568726,86785800
2017-02-16,203.20616149902344,203.58708858961378,202.45297315816137,203.4052776745148,84722400
2017-02-17,203.5264892578125,203.5264892578125,202.52222928693737,202.5395477581933,77204100
2017-02-21,204.738525390625,204.91167046785708,203.8900920549793,203.8987578954206,88946100
2017-02-22,204.55674743652344,204.7818347521849,204.16716764744123,204.33166012086198,62115200
2017-02-23,204.69522094726562,205.09345327495478,203.93336681064753,205.07614801557466,74615900
2017-02-24,204.95494079589844,204.99821715355117,203.80350698573864,203.84679655351272,82381600
2017-02-27,205.27528381347656,205.4484288946902,204.61732722081558,204.86838560705692,56515400
2017-02-28,204.7212371826172,205.1367880714272,204.331657398725,204.89438228544432,96961900
2017-03-01,207.58676147460938,208.05426762849893,206.36606710737806,206.38338557496067,149158200
2017-03-02,206.279541015625,207.40500384362272,206.22759881296895,207.3963380030982,70246000
2017-03-03,206.4093780517578,206.57387048553088,205.8120163544226,206.19294341997673,81974300
2017-03-06,205.7947235107422,206.14966628858443,205.18869593709636,205.61291259662397,55391500
2017-03-07,205.18002319335938,205.8466455329481,204.972241199039,205.49168957977946,65103700
2017-03-08,204.799072265625,205.73407131587817,204.6605509522276,205.4743471557879,78168800
2017-03-09,205.0587615966797,205.38774635759088,204.0891389878264,204.92024030681,90683900
2017-03-10,205.77740478515625,206.06310010120356,204.82508706499857,206.01981053026506,81991700
2017-03-13,205.8812713623047,205.92456092949521,205.38780728467196,205.71677893305338,57256800
2017-03-14,205.0934295654297,205.387790672444,204.47876267545183,205.3358352699449,59880800
2017-03-15,206.8682403564453,207.29245703537583,205.43111107855626,205.66486420450758,96081800
2017-03-16,206.46128845214844,207.08462115248665,206.13231684538962,207.00670786747426,78344000
2017-03-17,206.0987548828125,206.91609164929082,206.0987548828125,206.72479950106856,89002100
2017-03-20,205.8727264404297,206.38573126570157,205.4814517985714,206.0987929903135,52537000
2017-03-21,203.22935485839844,206.60303775573874,203.0989344443633,206.48130761344245,131809300
2017-03-22,203.70762634277344,203.9945645792562,202.63813892867807,203.26418357780537,97569200
2017-03-23,203.490234375,204.629283691837,203.11635362966538,203.70761060394116,100410300
2017-03-24,203.3424530029297,204.36846260094828,202.55990375927465,203.7945993471452,112504900
2017-03-27,203.13372802734375,203.39458214769667,201.38602797588516,201.664262641361,87454500
2017-03-28,204.61183166503906,205.03788043366467,202.71630471172656,202.82934455691498,93483900
2017-03-29,204.80322265625,205.03799274501273,204.09892565755658,204.32500547177057,61950400
2017-03-30,205.45529174804688,205.65528741288264,204.56840636847858,204.74230468206505,56737900
2017-03-31,204.97708129882812,205.64659049106066,204.92489986224118,205.11619199361942,73733100
2017-04-03,204.6205596923828,205.2292103795787,203.38586450761696,205.02922799684075,85546500
2017-04-04,204.75100708007812,204.8379628758166,203.95106417613255,204.33364844923514,56466200
2017-04-05,204.1423797607422,206.4117883072301,203.93369378755492,205.42924342641402,108800600
2017-04-06,204.71627807617188,205.23797316340654,203.8380694544624,204.2815255363457,69135800
2017-04-07,204.50755310058594,205.20315968524076,204.02063247160518,204.4640752013715,74412300
2017-04-10,204.62928771972656,205.42923066586496,204.09888917996614,204.64668153331002,67615300
2017-04-11,204.38580322265625,204.49013955663008,202.8902538536075,204.2466792656306,88045300
2017-04-12,203.490234375,204.29888084580904,203.26416787323433,204.10758870293344,81864400
2017-04-13,202.16859436035156,203.8902237413726,202.16859436035156,203.1511392150925,92880400
2017-04-17,203.9597625732422,203.9597625732422,202.4902972284209,202.69027963246666,68405400
2017-04-18,203.35105895996094,203.89016089331423,202.6641560880219,203.2206385626272,83225800
2017-04-19,202.9772491455078,204.2901969180273,202.75116935444555,203.9163161367987,68699900
2017-04-20,204.62928771972656,205.0727437267544,203.27286214724873,203.59457472678474,92572200
2017-04-21,203.97718811035156,204.60323281271604,203.5772232140374,204.55106463211806,110389800
2017-04-24,206.22048950195312,206.42917546841417,203.9510810286112,206.2291797752084,119209900
2017-04-25,207.42037963867188,207.7681762632812,206.7769412887948,206.86389707874253,76698300
2017-04-26,207.28993225097656,208.27247688855394,207.24646762646668,207.3855783065601,84702500
2017-04-27,207.4638671875,207.76818593129622,206.92476514640168,207.61168142321668,57410300
2017-04-28,207.01171875,207.7507899207633,206.8812850603891,207.7247058363594,63532800
2017-05-01,207.5334014892578,207.95946362209395,207.11604289577147,207.5334014892578,66882500
2017-05-02,207.61172485351562,207.7943134844708,207.20305641791896,207.6725833079693,57375700
2017-05-03,207.35951232910156,207.7073222286767,206.68129960941886,207.61167616474242,73137700
2017-05-04,207.60299682617188,207.7421208022202,206.7508856911629,207.66386854104024,61462700
2017-05-05,208.42027282714844,208.43766663598072,207.53337432294416,207.97683020884065,62001300
2017-05-08,208.38555908203125,208.61162559224314,207.95949688105497,208.4638113431516,48385700
2017-05-09,208.19422912597656,208.84635771874457,207.84641924927953,208.64637533188764,51363200
2017-05-10,208.56813049316406,208.56813049316406,207.9420859206385,208.1507718673442,54293800
2017-05-11,208.14205932617188,208.3072673578563,207.0551783467639,208.1159752440733,62358300
2017-05-12,207.79425048828125,208.185524989301,207.52470612685852,207.88989654564963,53912700
2017-05-15,208.94203186035156,209.06376201665978,208.20294738217117,208.22034119524147,61918900
2017-05-16,208.7507781982422,209.26378300384633,208.3595035713847,209.2376989132288,51241800
2017-05-17,205.04664611816406,208.7507321116293,204.98577440843238,208.7507321116293,172174100
2017-05-18,205.8727264404297,206.72483772432471,204.70757952193412,204.96843370570463,107047700
2017-05-19,207.21176147460938,207.88128412692853,206.30748199431454,206.35965017830912,115011400
2017-05-22,208.26377868652344,208.42898670965758,207.65512802307356,207.72467672667693,61010600
2017-05-23,208.72462463378906,208.88983266444038,208.2550846237706,208.63766884894417,48341700
2017-05-24,209.2115936279297,209.3159299798298,208.62032334277856,208.95944302164006,46927700
2017-05-25,210.2115020751953,210.48975001458788,209.5159087618979,209.7245814488503,64071700
2017-05-26,210.16796875,210.33316348397912,209.94188905624011,210.02014128827037,46629900
2017-05-30,209.98541259765625,210.2375631559964,209.68978414509454,209.84628864318347,35201900
2017-05-31,209.9332275390625,210.31581174928218,209.23762109026214,210.28102412966794,91796000
2017-06-01,211.60267639160156,211.62007020151847,210.1071271608948,210.39406532037117,68962000
2017-06-02,212.30703735351562,212.46355515494636,211.35928007391888,211.654908594007,88666100
2017-06-05,212.15052795410156,212.42007237903493,211.95053225310502,212.1331341393207,44698800
2017-06-06,211.47227478027344,212.14178394429635,211.39400926248635,211.58530138580454,50375400
2017-06-07,211.863525390625,212.089591843767,211.1418348736546,211.8113572297145,54144300
2017-06-08,211.96792602539062,212.44615642481844,211.43752744922398,211.95923575179856,65950700
2017-06-09,211.6461639404297,213.03736364270756,210.37668111035583,212.23742082869,132256400
2017-06-12,211.60267639160156,211.65484455376279,210.75056545192572,211.4026940141203,86108100
2017-06-13,212.63743591308594,212.68960408671592,211.7940150591544,212.141811728416,60067000
2017-06-14,212.36782836914062,212.9156072969981,211.54178830693203,212.90691702650747,78602300
2017-06-15,211.959228515625,212.08095867972415,210.73322333374514,211.01145802271776,66464900
2017-06-16,212.00552368164062,212.17153739410537,211.12304587552475,212.1191148180203,84553100
2017-06-19,213.7705078125,213.8316630448461,212.7394815245079,212.83559403158944,65123800
2017-06-20,212.32876586914062,213.42094710997827,212.3113005685364,213.41221445967616,56906400
2017-06-21,212.27635192871094,212.83554821345143,211.80453547970438,212.72197042574658,55977600
2017-06-22,212.18032836914062,212.78321482442362,212.00558195672588,212.28518688242679,44148100
2017-06-23,212.4336395263672,212.76565358136818,211.85696459021437,212.24141454764958,66986800
2017-06-26,212.573486328125,213.52587882941367,212.3637959906116,213.1064714897967,56700500
2017-06-27,210.86093139648438,212.6521117287246,210.8434527593857,212.35502822722248,82247700
2017-06-28,212.74822998046875,212.94918764950285,211.64730246251216,211.88321740668772,70042600
2017-06-29,210.87840270996094,212.9491745023948,209.66389745351125,212.89675192521318,106949700
2017-06-30,211.27159118652344,212.06670251511287,211.07936617670416,211.69098514781385,86820700
2017-07-03,211.62979125976562,212.6520713530927,211.62979125976562,212.2151988346303,39153800
2017-07-05,212.11912536621094,212.3288156809787,211.1842116052259,211.99680157183187,54427600
2017-07-06,210.17941284179688,211.4725520189999,209.99592048156632,211.3502282229441,65400800
2017-07-07,211.5424346923828,211.69096976512364,210.1881270697201,210.75606940556844,57972300
2017-07-10,211.7696075439453,212.1453248908913,211.23662246964494,211.5424386047802,36663300
2017-07-11,211.61231994628906,211.92686870375482,210.4415047560577,211.7695876588761,50354600
2017-07-12,213.20254516601562,213.36855887450096,212.5821935874882,212.5821935874882,59610400
2017-07-13,213.5608367919922,213.67442795379756,212.98416166139,213.21134398500078,39471600
2017-07-14,214.55685424804688,214.9150929548679,213.46467282405064,213.56078532265403,60262700
2017-07-17,214.53060913085938,214.86263649773014,214.35586279703452,214.478186563941,33531900
2017-07-18,214.64422607421875,214.69664864744482,213.77921361911146,214.1199736773733,42742500
2017-07-19,215.8062744140625,215.81500706411677,214.9499947463001,214.9587407286445,51034300
2017-07-20,215.9023895263672,216.18198098670413,215.35192592356373,216.0596572230023,47135200
2017-07-21,215.710205078125,215.7364163658204,215.09857281245175,215.32575508220222,82340800
2017-07-24,215.6577911376953,215.79758023357027,215.18596127570055,215.63156651665705,46622300
2017-07-25,216.1820526123047,216.51408008048458,215.954883642247,216.4092215823624,54915600
2017-07-26,216.19073486328125,216.50528361972533,215.92862200982088,216.47033968336117,47575400
2017-07-27,215.98977661132812,216.6887753272291,214.6616803843454,216.65383139096528,70766600
2017-07-28,215.7364044189453,215.86746085016472,215.05488431202022,215.50922216177554,50088400
2017-07-31,215.6140899658203,216.23444154348272,215.40438633450609,216.13832904566695,65838700
2017-08-01,216.0946502685547,216.2519179912297,215.57039786171953,216.21697405251055,55050400
2017-08-02,216.19952392578125,216.33932636367777,215.26461012117937,216.22573521635005,47211200
2017-08-03,215.7801055908203,216.1121196779846,215.5005007465843,216.08590839037407,40856000
2017-08-04,216.17327880859375,216.50529288127683,215.7888288306839,216.26939130307122,60191800
2017-08-07,216.57516479492188,216.57516479492188,216.13829230316964,216.24315076714765,31995000
2017-08-08,216.04225158691406,217.48393928797256,215.66654751870462,216.2606879053507,61719400
2017-08-09,216.03343200683594,216.0858545689999,214.99367341628587,215.35191203412555,62632600
2017-08-10,212.98410034179688,215.32574413781086,212.9316777690706,215.194674373703,120479500
2017-08-11,213.2986602783203,213.89281390900854,212.97537884138708,213.21129376329955,74869900
2017-08-14,215.41310119628906,215.63153746125874,214.54810211967575,214.5830460558626,73291900
2017-08-15,215.38694763183594,215.81508762553713,215.08114477830233,215.79760898661388,55242700
2017-08-16,215.7626190185547,216.3130827027136,215.33447911617642,215.9111540869817,56715500
2017-08-17,212.39866638183594,215.46551982886018,212.39866638183594,215.15097109922414,128490400
2017-08-18,212.06668090820312,213.35981993426535,211.62106237070964,212.2326812795031,136748000
2017-08-21,212.23269653320312,212.49482275075206,211.2977961337735,212.00552758855042,65469700
2017-08-22,214.45199584960938,214.60926356544888,212.8006181718349,212.81809680658105,63140100
2017-08-23,213.68310546875,214.11124537928853,213.33361275194193,213.48214782319997,50203800
2017-08-24,213.18508911132812,214.224834665884,212.9753854706238,214.0675669345757,50741700
2017-08-25,213.68310546875,214.60054051573684,213.53457039749193,213.9801756112661,64445900
2017-08-28,213.69186401367188,214.24231440838597,213.27245673009799,214.21610311969926,40565600
2017-08-29,213.93646240234375,214.19857522893886,212.2588603183935,212.3724514314449,51135700
2017-08-30,214.95004272460938,215.2209149242336,213.73553748147458,213.9190298318919,62030800
2017-08-31,216.24319458007812,216.48784215844407,214.9849994157429,215.5704070734252,103803900
2017-09-01,216.54898071289062,216.97712060821138,216.40044564691212,216.6188819202262,62007000
2017-09-05,214.99374389648438,216.26941776725877,214.0238861816397,216.0422354803531,91398800
2017-09-06,215.72767639160156,216.0597038213834,215.14226872960788,215.67525381475036,57916900
2017-09-07,215.70144653320312,216.0509525692771,215.29078527349876,216.03347393440038,58034700
2017-09-08,215.44813537597656,215.91121935644182,215.20348773845893,215.41317809501902,63832800
2017-09-11,217.7460174560547,217.82465131357796,216.70625867671842,216.72372397908455,71364800
2017-09-12,218.4799346923828,218.51487862533938,217.92947108921194,218.11296340103235,56896000
2017-09-13,218.5848388671875,218.61979614187698,218.07806504254148,218.19165618684139,59228000
2017-09-14,218.514892578125,218.7158635354014,218.0867660436909,218.26151238421244,95446300
2017-09-15,218.80905151367188,218.896851592649,218.26464546926485,218.3700109234196,95432400
2017-09-18,219.2744598388672,219.6256869939277,218.88810192922634,219.17787036145697,46235200
2017-09-19,219.4940185546875,219.58183205804167,219.16913270950405,219.52035992600184,47108100
2017-09-20,219.57302856445312,219.687183431789,218.57201632342853,219.58181795329966,59574100
2017-09-21,218.9847412109375,219.50280607193665,218.80912759346694,219.41500596243148,48211400
2017-09-22,219.02862548828125,219.1954630972185,218.65983290990042,218.68617427989486,51214000
2017-09-25,218.5807647705078,219.125184270504,217.83440372782604,218.77394372236827,57064400
2017-09-26,218.7125244140625,219.2569306137077,218.4754386761534,219.01106888493507,54082000
2017-09-27,219.56423950195312,219.9505974313564,218.52809656414811,219.41496728349418,81001400
2017-09-28,219.82766723632812,219.9066913407259,219.1954476042302,219.28324769851957,44778800
2017-09-29,220.60032653808594,220.67936402547772,219.6344452991325,219.81883483998448,85578000
2017-10-02,221.5574493408203,221.5574493408203,220.65301340058858,220.82864035501368,59023000
2017-10-03,222.03160095214844,222.05794231487016,221.4784055380818,221.5574430247021,66810200
2017-10-04,222.29507446289062,222.54093616534342,221.76822030137302,221.88237516267534,55953600
2017-10-05,223.61219787597656,223.6297498559352,222.33019322072374,222.62873766151617,63522800
2017-10-06,223.35752868652344,223.64729711385874,222.9009360723498,223.16434973496655,80646000
2017-10-09,222.98875427246094,223.64731527940765,222.72532718999065,223.5858565526241,35803100
2017-10-10,223.5770721435547,223.95465409647824,223.01510060771596,223.55952016320163,43057400
2017-10-11,223.9282989501953,223.9282989501953,223.3136447141977,223.4804689080376,47674300
2017-10-12,223.59463500976562,223.9634275699101,223.35754929308055,223.6122003883796,47065100
2017-10-13,223.86683654785156,224.1478290099128,223.59463347426603,224.03367414739319,54800400
2017-10-16,224.16537475585938,224.35855371853964,223.75268886117814,224.09514004075535,38221700
2017-10-17,224.32342529296875,224.36733203658568,223.89316064305405,224.11268096268168,31561000
2017-10-18,224.54296875,224.74492371329936,224.34978977694553,224.70101696515817,40888300
2017-10-19,224.60440063476562,224.63953138846324,223.33997486924443,223.76145012441816,61903800
2017-10-20,225.7634735107422,225.7898416751692,224.58686116547295,225.40348375371684,89176400
2017-10-23,224.88536071777344,226.11469582135382,224.8063366262995,226.08835445752916,63915300
2017-10-24,225.2805633544922,225.5176356871953,224.92054676244217,225.31569411386528,66935900
2017-10-25,224.16537475585938,225.06102145569892,223.032655746014,224.94686659635397,103715300
2017-10-26,224.4551239013672,225.05221271761778,224.33219306281816,224.78002307346262,69798000
2017-10-27,226.290283203125,226.44835817405806,224.46388622162212,225.20147116397385,85562500
2017-10-30,225.44735717773438,226.1937315871698,225.14881277334277,225.20149550371113,54285700
2017-10-31,225.798583984375,226.05323504539382,225.5000395804172,225.8249253495209,60304800
2017-11-01,226.09713745117188,226.92253598804555,225.72835832434714,226.58009822742258,54202700
2017-11-02,226.1849365234375,226.3254327331981,224.95562818417207,226.0268883362988,56449500
2017-11-03,226.9401397705078,226.98403312004288,225.93032476203422,226.34302407594734,59589700
2017-11-06,227.29132080078125,227.42302761955702,226.73812536501165,226.80836006938833,49652600
2017-11-07,227.13331604003906,227.73040493057752,226.6240138475261,227.39672972794827,57502200
2017-11-08,227.51963806152344,227.61624094116135,226.67668749709352,226.95767995087525,50469600
2017-11-09,226.69422912597656,226.88740805668158,225.10487754336523,226.30787126456653,95085500
2017-11-10,226.6239471435547,226.79957408174477,225.99172768174222,226.3078508111027,59984700
2017-11-13,226.83477783203125,227.0630875927458,225.9040136033154,225.93914436579155,50228600
2017-11-14,226.3079071044922,226.4132725748522,225.24540941889353,226.0269146522554,61315200
2017-11-15,225.17515563964844,225.86005793591573,224.46391197802137,225.33320383180714,80811500
2017-11-16,227.0894012451172,227.45820721379678,226.07961302178265,226.12350637182965,67777000
2017-11-17,226.42205810546875,227.06306717765443,226.34303399469263,226.7381813454911,75756800
2017-11-20,226.80833435058594,227.00151326185545,226.42197652804694,226.66786495776105,48075500
2017-11-21,228.29232788085938,228.47674423089117,226.77326451983026,227.5810842362003,69176800
2017-11-22,228.0904083251953,228.43284609969461,227.92357073351891,228.30113926334872,45033400
2017-11-24,228.6172332763672,228.72262554125498,228.44163309538325,228.58212931831912,27856500
2017-11-27,228.50308227539062,228.95967485640392,228.30111395077668,228.66113046148232,52274900
2017-11-28,230.8212127685547,230.84755413404903,228.87187133123342,228.96847420265473,98971700
2017-11-29,230.6807403564453,231.48858697648498,230.23293709683463,230.9529434269453,77512100
2017-11-30,232.7003173828125,233.61350257626265,231.52369173989916,231.6027158356643,127894400
2017-12-01,232.2173614501953,232.9637358771509,228.96847688126124,232.48080190513375,164390900
2017-12-04,231.93641662597656,234.27208939515182,231.88370709272849,233.84183811613255,94040600
2017-12-05,231.10220336914062,232.82323509394593,230.97049654271137,231.10220336914062,77994500
2017-12-06,231.14613342285156,231.5764115200741,230.68075136428126,231.19881616179032,75898600
2017-12-07,231.8749237060547,232.19102009570022,230.88268759925626,231.8749237060547,77218600
2017-12-08,233.13937377929688,233.1481363703664,231.83980381263683,232.8320399659141,76563900
2017-12-11,233.84182739257812,233.90329951445207,233.11303170879162,233.84182739257812,83077500
2017-12-12,234.2545623779297,234.72873385236497,233.87699379500836,234.63213096085101,85195800
2017-12-13,234.22821044921875,234.93945423035333,234.1403969509602,234.50041353597803,102905400
2017-12-14,233.2710723876953,234.6408770191753,233.2183896554779,234.52672216706637,100666700
2017-12-15,235.21363830566406,235.68139912742686,234.2251646395908,234.27811666213847,144610300
2017-12-18,236.7051239013672,237.05814627466236,236.51095755597274,236.61686157457322,83653600
2017-12-19,235.79612731933594,236.9964090238402,235.72550666972617,236.9522913182487,82382900
2017-12-20,235.67254638671875,236.81987603073307,235.37247597111323,236.76692401232535,76751500
2017-12-21,236.1580047607422,236.87291104622133,235.9108863050563,236.29921915454725,67032300
2017-12-22,236.09616088867188,236.2108992259614,235.55777952151686,236.1755889066688,78720900
2017-12-26,235.8137664794922,236.0344088728497,235.5490063810175,235.69019381094674,45244400
2017-12-27,235.92843627929688,236.29029293132413,235.65484194574321,235.98138828360544,57751000
2017-12-28,236.4139404296875,236.458085074872,236.0432762399199,236.43160906131718,45116100
2017-12-29,235.52256774902344,237.0141128901121,235.3284282463876,236.9964711900252,96007400
2018-01-02,237.20819091796875,237.24350123887552,235.99907503227377,236.38740776059842,86655700
2018-01-03,238.70860290527344,238.85865158951364,237.3759141786167,237.3759141786167,90070400
2018-01-04,239.71470642089844,240.20013584157383,238.77037745689134,239.35287660137044,80636400
2018-01-05,241.3121337890625,241.4356794976988,240.01475571203977,240.50899241434556,83524000
2018-01-08,241.7534942626953,241.91235033811418,240.9238766236564,241.2151127619243,57319200
2018-01-09,242.30067443847656,242.92729133603828,241.89467301514344,242.17710176166534,57254000
2018-01-10,241.92996215820312,242.1947491850902,240.87089485231098,241.5416293992104,69574300
2018-01-11,243.69505310058594,243.69505310058594,242.31824702134148,242.48593735839253,62361500
2018-01-12,245.28378295898438,245.45144642286326,243.65983100860475,243.95992840853063,90816100
2018-01-16,244.44528198242188,247.1988945861094,243.74804451742264,246.54580175761242,106555100
2018-01-17,246.7751922607422,247.16352491251317,244.44522328399407,245.3807445994757,113258800
2018-01-18,246.36045837402344,247.08414488021808,245.86619468444889,246.6605287661301,100728000
2018-01-19,247.4813690185547,247.4813690185547,246.3605152129224,246.94298750417806,140920100
2018-01-22,249.4936065673828,249.4936065673828,247.21656187817766,247.2695408342429,91322400
2018-01-23,250.02316284179688,250.31439897439802,249.2111869156406,249.5377333756107,97084700
2018-01-24,249.92604064941406,251.2675636135383,248.7434006752788,250.66739584511595,134816100
2018-01-25,250.03201293945312,250.88810672066205,249.2377055082235,250.79103697117404,84587300
2018-01-26,252.9268341064453,252.97097875550224,250.6145056068504,250.8704583829261,107743100
2018-01-29,251.24989318847656,252.79438990195158,251.09103713350873,252.353105126673,90118300
2018-01-30,248.67283630371094,251.30287665581818,248.19624114527923,249.4141915868888,131796400
2018-01-31,248.79637145996094,250.0319635459945,247.71963544201296,249.52891933039018,108364800
2018-02-01,248.51390075683594,249.82011327517833,247.71959361663272,248.0638086399211,90102500
2018-02-02,243.1038360595703,247.3225181728742,243.06852572987478,247.19011116998843,173174800
2018-02-05,232.9365692138672,243.45680984544458,232.3893804155694,241.33864836363057,294681800
2018-02-06,237.52597045898438,238.02904161566474,228.3207756191382,229.41515334899344,355026800
2018-02-07,236.23741149902344,240.37663805301835,236.15795653494666,236.96993240003917,167376100
2018-02-08,227.37640380859375,236.67869466616017,227.34109348412244,236.537480302161,246449500
2018-02-09,230.7919464111328,232.65415530668193,223.2194977579772,230.174136928256,283565300
2018-02-12,234.180908203125,235.65481061744566,230.9330600125421,232.84822009281334,143736000
2018-02-13,234.76356506347656,235.3107540260062,232.38945016432623,232.9719494600847,81223600
2018-02-14,237.931884765625,238.29374145694015,233.2630850304079,233.27191934337785,120735700
2018-02-15,240.96798706054688,240.9768213757664,237.2082317857768,239.67944293122517,111200300
2018-02-16,241.03863525390625,242.98913398607266,240.2972798228963,240.34142447508248,160420100
2018-02-20,239.52935791015625,241.53280792118028,238.73505074362706,240.08538100689185,86369700
2018-02-21,238.33786010742188,242.45947113260897,238.24079039988808,239.97061891441587,98883700
2018-02-22,238.64683532714844,240.98563958494128,237.97610068752368,239.2646448747416,110511300
2018-02-23,242.4507293701172,242.4507293701172,239.3970455654084,239.87364077364572,92766400
2018-02-26,245.26611328125,245.36320995349186,242.93614328801118,243.5274499017137,86491400
2018-02-27,242.20358276367188,246.16633881013317,242.14179642399318,245.45143261392968,99099200
2018-02-28,239.74998474121094,243.7568575695783,239.43227266875252,243.30673853304685,121907800
2018-03-01,236.26393127441406,241.09158885210473,234.76355193585403,239.53825748360882,176855100
2018-03-02,237.4817657470703,238.04662309952937,233.72203836355362,234.58693915042016,139083200
2018-03-05,240.2266082763672,240.8444177357112,236.1844246492231,236.29035561982212,97307400
2018-03-06,240.8356170654297,241.2857362182289,239.33523784535836,241.20628124570868,79213200
2018-03-07,240.747314453125,241.10033687708273,238.4702969247958,238.66446329805524,87063500
2018-03-08,241.912353515625,242.03589926461066,240.429642924463,241.4269240336175,66901200
2018-03-09,246.12217712402344,246.12217712402344,243.0067075503226,243.32444660817592,113625300
2018-03-12,245.81324768066406,247.04003221511033,245.42491494557916,246.41341541099396,71924800
2018-03-13,244.224609375,247.48129266811145,243.61563432449097,246.97822163788553,91968900
2018-03-14,242.97142028808594,245.37201087683877,242.41542401836875,245.18667878693302,105895100
2018-03-15,242.70663452148438,244.12755861714484,242.20356339670718,243.4833000613749,83433000
2018-03-16,242.96983337402344,244.02429975634018,242.91666927422258,243.23565387302773,100343700
2018-03-19,239.68234252929688,243.14701357394614,238.02533182136833,242.2166148792371,109208400
2018-03-20,240.08999633789062,240.72799258315302,239.40767864787827,240.08112664058862,59757300
2018-03-21,239.6291961669922,242.14572931049537,239.4165397734384,240.0456662988744,78709600
2018-03-22,233.6391143798828,238.24684015393413,233.36439718998307,237.39618766425244,148785900
2018-03-23,228.65919494628906,234.41003001905378,228.46425092616556,234.08217576742703,183534800
2018-03-26,234.91510009765625,235.19865996621851,229.86432176745862,232.2745265667229,141956100
2018-03-27,230.91880798339844,236.38605689177058,229.35925561348856,235.85441589453748,129941400
2018-03-28,230.23646545410156,232.72644338397635,229.1288350931325,231.05169329814782,146452300
2018-03-29,233.1783905029297,235.04808503347715,230.245386812323,231.37959947477728,111601600
2018-04-02,228.14529418945312,233.16064818985345,225.6641992387949,232.6466925096968,186286300
2018-04-03,231.0694122314453,231.5479161327072,227.58702876737635,229.38581944316263,119956900
2018-04-04,233.54165649414062,234.2505291458164,227.37437789093514,227.50728813290456,123715300
2018-04-05,235.38475036621094,236.27085463283558,234.21508624424493,235.30497718546928,82652600
2018-04-06,230.13900756835938,234.91509563572035,228.61490710598252,233.41760426216345,179521200
2018-04-09,231.27322387695312,234.67586116714338,230.33395547588924,231.60107814350746,105442900
2018-04-10,234.95059204101562,235.73923799005985,233.02776050718145,234.17081578993074,103529000
2018-04-11,233.7188720703125,235.38475243287414,233.39101781546384,233.4618942590434,91140200
2018-04-12,235.64175415039062,236.58989241902162,234.87084759166228,235.04807930156497,68890500
2018-04-13,234.95059204101562,237.0683946793831,233.94044701884624,236.9531967729598,85079200
2018-04-16,236.8822784423828,237.65321198900477,235.76580528164826,236.58987588741337,63405300
